ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
MIA,"Miami, FL",HOU,"Houston, TX"
MIA,"Miami, FL",PVD,"Providence, RI"
MIA,"Miami, FL",MSY,"New Orleans, LA"
MIA,"Miami, FL",BDL,"Hartford, CT"
MIA,"Miami, FL",BNA,"Nashville, TN"
MIA,"Miami, FL",LGA,"New York, NY"
MIA,"Miami, FL",ATL,"Atlanta, GA"
MIA,"Miami, FL",LAX,"Los Angeles, CA"
MIA,"Miami, FL",PHX,"Phoenix, AZ"
MIA,"Miami, FL",AUS,"Austin, TX"
MIA,"Miami, FL",MDW,"Chicago, IL"
MIA,"Miami, FL",MCI,"Kansas City, MO"
MIA,"Miami, FL",OKC,"Oklahoma City, OK"
MIA,"Miami, FL",ORD,"Chicago, IL"
MIA,"Miami, FL",IAH,"Houston, TX"
MIA,"Miami, FL",EWR,"Newark, NJ"
MIA,"Miami, FL",DEN,"Denver, CO"
MIA,"Miami, FL",ABQ,"Albuquerque, NM"
MIA,"Miami, FL",RFD,"Rockford, IL"
MIA,"Miami, FL",RDU,"Raleigh/Durham, NC"
MIA,"Miami, FL",IAD,"Washington, DC"
MIA,"Miami, FL",LAX,"Los Angeles, CA"
MIA,"Miami, FL",BOS,"Boston, MA"
MIA,"Miami, FL",SNA,"Santa Ana, CA"
MIA,"Miami, FL",DEN,"Denver, CO"
MIA,"Miami, FL",BWI,"Baltimore, MD"
MJX,"Toms River, NJ",BED,"Bedford, MA"
MKC,"Kansas City, MO",BWI,"Baltimore, MD"
MKC,"Kansas City, MO",SMF,"Sacramento, CA"
MKC,"Kansas City, MO",EWR,"Newark, NJ"
MKC,"Kansas City, MO",SLC,"Salt Lake City, UT"
MKC,"Kansas City, MO",MSP,"Minneapolis, MN"
MKC,"Kansas City, MO",LAX,"Los Angeles, CA"
MKC,"Kansas City, MO",AUS,"Austin, TX"
MKC,"Kansas City, MO",CLE,"Cleveland, OH"
MKC,"Kansas City, MO",LGA,"New York, NY"
MKE,"Milwaukee, WI",DTW,"Detroit, MI"
MKE,"Milwaukee, WI",SLC,"Salt Lake City, UT"
MKE,"Milwaukee, WI",MSP,"Minneapolis, MN"
MKE,"Milwaukee, WI",ATL,"Atlanta, GA"
MKE,"Milwaukee, WI",SAN,"San Diego, CA"
MKE,"Milwaukee, WI",BOS,"Boston, MA"
MKE,"Milwaukee, WI",DTW,"Detroit, MI"
MKE,"Milwaukee, WI",MSP,"Minneapolis, MN"
MKE,"Milwaukee, WI",LGA,"New York, NY"
MKE,"Milwaukee, WI",BOS,"Boston, MA"
MKE,"Milwaukee, WI",JFK,"New York, NY"
MKE,"Milwaukee, WI",ORD,"Chicago, IL"
MKE,"Milwaukee, WI",MSP,"Minneapolis, MN"
MKE,"Milwaukee, WI",CWA,"Mosinee, WI"
MKE,"Milwaukee, WI",ATW,"Appleton, WI"
MKE,"Milwaukee, WI",ESC,"Escanaba, MI"
MKE,"Milwaukee, WI",MEM,"Memphis, TN"
MKE,"Milwaukee, WI",IND,"Indianapolis, IN"
MKE,"Milwaukee, WI",RHI,"Rhinelander, WI"
MKE,"Milwaukee, WI",MQT,"Marquette, MI"
MKE,"Milwaukee, WI",CMX,"Hancock/Houghton, MI"
MKE,"Milwaukee, WI",IMT,"Iron Mountain/Kingsfd, MI"
MKE,"Milwaukee, WI",LAS,"Las Vegas, NV"
MKE,"Milwaukee, WI",MCO,"Orlando, FL"
MKE,"Milwaukee, WI",CLT,"Charlotte, NC"
MKE,"Milwaukee, WI",DFW,"Dallas/Fort Worth, TX"
MKE,"Milwaukee, WI",PHX,"Phoenix, AZ"
MKE,"Milwaukee, WI",PIT,"Pittsburgh, PA"
MKE,"Milwaukee, WI",BED,"Bedford, MA"
MKE,"Milwaukee, WI",ORD,"Chicago, IL"
MKE,"Milwaukee, WI",SEA,"Seattle, WA"
MKE,"Milwaukee, WI",CVG,"Cincinnati, OH"
MKE,"Milwaukee, WI",DEN,"Denver, CO"
MKE,"Milwaukee, WI",LAS,"Las Vegas, NV"
MKE,"Milwaukee, WI",CVG,"Cincinnati, OH"
MKE,"Milwaukee, WI",DTW,"Detroit, MI"
MKE,"Milwaukee, WI",ORD,"Chicago, IL"
MKE,"Milwaukee, WI",IAH,"Houston, TX"
MKE,"Milwaukee, WI",DEN,"Denver, CO"
MKE,"Milwaukee, WI",MSP,"Minneapolis, MN"
MKE,"Milwaukee, WI",ANC,"Anchorage, AK"
MKE,"Milwaukee, WI",SDF,"Louisville, KY"
MKE,"Milwaukee, WI",CLT,"Charlotte, NC"
MKE,"Milwaukee, WI",PHL,"Philadelphia, PA"
MKE,"Milwaukee, WI",CVG,"Cincinnati, OH"
MKE,"Milwaukee, WI",ORD,"Chicago, IL"
MKE,"Milwaukee, WI",EWR,"Newark, NJ"
MKE,"Milwaukee, WI",BOS,"Boston, MA"
MKE,"Milwaukee, WI",ORD,"Chicago, IL"
MKE,"Milwaukee, WI",BOS,"Boston, MA"
MKE,"Milwaukee, WI",JFK,"New York, NY"
MKE,"Milwaukee, WI",AGS,"Augusta, GA"
MKE,"Milwaukee, WI",RNO,"Reno, NV"
MKE,"Milwaukee, WI",MIA,"Miami, FL"
MKE,"Milwaukee, WI",STL,"St. Louis, MO"
MKE,"Milwaukee, WI",BOI,"Boise, ID"
MKE,"Milwaukee, WI",SAT,"San Antonio, TX"
MKE,"Milwaukee, WI",TPA,"Tampa, FL"
MKE,"Milwaukee, WI",DEN,"Denver, CO"
MKE,"Milwaukee, WI",LAS,"Las Vegas, NV"
MKE,"Milwaukee, WI",SAN,"San Diego, CA"
MKE,"Milwaukee, WI",BWI,"Baltimore, MD"
MKE,"Milwaukee, WI",GEG,"Spokane, WA"
MKE,"Milwaukee, WI",SEA,"Seattle, WA"
MKE,"Milwaukee, WI",ORF,"Norfolk, VA"
MKE,"Milwaukee, WI",DAL,"Dallas, TX"
MKE,"Milwaukee, WI",BNA,"Nashville, TN"
MKE,"Milwaukee, WI",ATL,"Atlanta, GA"
MKE,"Milwaukee, WI",SJC,"San Jose, CA"
MKE,"Milwaukee, WI",PHX,"Phoenix, AZ"
MKE,"Milwaukee, WI",SJU,"San Juan, PR"
MKE,"Milwaukee, WI",SFO,"San Francisco, CA"
MKE,"Milwaukee, WI",MDW,"Chicago, IL"
MKE,"Milwaukee, WI",SNA,"Santa Ana, CA"
MKE,"Milwaukee, WI",DCA,"Washington, DC"
MKE,"Milwaukee, WI",RSW,"Fort Myers, FL"
MKE,"Milwaukee, WI",MCO,"Orlando, FL"
MKE,"Milwaukee, WI",RIC,"Richmond, VA"
MKE,"Milwaukee, WI",DSM,"Des Moines, IA"
MKE,"Milwaukee, WI",DEN,"Denver, CO"
MKE,"Milwaukee, WI",MIA,"Miami, FL"
MKE,"Milwaukee, WI",DEN,"Denver, CO"
MKE,"Milwaukee, WI",MSP,"Minneapolis, MN"
MKE,"Milwaukee, WI",LAX,"Los Angeles, CA"
MKE,"Milwaukee, WI",BOS,"Boston, MA"
MKE,"Milwaukee, WI",IAH,"Houston, TX"
MKG,"Muskegon, MI",ORD,"Chicago, IL"
MKK,"Hoolehua, HI",HNL,"Honolulu, HI"
MKK,"Hoolehua, HI",LUP,"Kalaupapa, HI"
MKK,"Hoolehua, HI",HNL,"Honolulu, HI"
MKK,"Hoolehua, HI",OGG,"Kahului, HI"
MKK,"Hoolehua, HI",LNY,"Lanai, HI"
MKK,"Hoolehua, HI",HNL,"Honolulu, HI"
MKK,"Hoolehua, HI",OGG,"Kahului, HI"
MKK,"Hoolehua, HI",ITO,"Hilo, HI"
MKK,"Hoolehua, HI",JHM,"Kapalua, HI"
MKK,"Hoolehua, HI",LNY,"Lanai, HI"
MKL,"Jackson, TN",MEM,"Memphis, TN"
MKL,"Jackson, TN",ATL,"Atlanta, GA"
MLB,"Melbourne, FL",ATL,"Atlanta, GA"
MLB,"Melbourne, FL",CLT,"Charlotte, NC"
MLB,"Melbourne, FL",PIT,"Pittsburgh, PA"
MLB,"Melbourne, FL",BNA,"Nashville, TN"
MLI,"Moline, IL",MSP,"Minneapolis, MN"
MLI,"Moline, IL",ATL,"Atlanta, GA"
MLI,"Moline, IL",ORD,"Chicago, IL"
MLI,"Moline, IL",DFW,"Dallas/Fort Worth, TX"
MLI,"Moline, IL",ORD,"Chicago, IL"
MLI,"Moline, IL",DEN,"Denver, CO"
MLI,"Moline, IL",ATL,"Atlanta, GA"
MLI,"Moline, IL",ORD,"Chicago, IL"
MLI,"Moline, IL",GDC,"Greenville, SC"
MLI,"Moline, IL",LAS,"Las Vegas, NV"
MLI,"Moline, IL",SFB,"Sanford, FL"
MLI,"Moline, IL",PIE,"St. Petersburg, FL"
MLI,"Moline, IL",PGD,"Punta Gorda, FL"
MLL,"Marshall, AK",BET,"Bethel, AK"
MLL,"Marshall, AK",KSM,"St. Mary's, AK"
MLL,"Marshall, AK",MOU,"Mountain Village, AK"
MLL,"Marshall, AK",BET,"Bethel, AK"
MLL,"Marshall, AK",BET,"Bethel, AK"
MLU,"Monroe, LA",ATL,"Atlanta, GA"
MLU,"Monroe, LA",DFW,"Dallas/Fort Worth, TX"
MLU,"Monroe, LA",DFW,"Dallas/Fort Worth, TX"
MLY,"Manley Hot Springs, AK",FAI,"Fairbanks, AK"
MLY,"Manley Hot Springs, AK",HSL,"Huslia, AK"
MMH,"Mammoth Lakes, CA",HHR,"Hawthorne, CA"
MMH,"Mammoth Lakes, CA",CLD,"Carlsbad, CA"
MMU,"Morristown, NJ",MVY,"Martha's Vineyard, MA"
MMU,"Morristown, NJ",EWR,"Newark, NJ"
MMU,"Morristown, NJ",ACK,"Nantucket, MA"
MMU,"Morristown, NJ",HTO,"East Hampton, NY"
MMU,"Morristown, NJ",CRW,"Charleston/Dunbar, WV"
MMU,"Morristown, NJ",TEB,"Teterboro, NJ"
MMU,"Morristown, NJ",VWK,"Saratoga Springs, NY"
MNT,"Minto, AK",MLY,"Manley Hot Springs, AK"
MNT,"Minto, AK",RMP,"Rampart, AK"
MNT,"Minto, AK",FAI,"Fairbanks, AK"
MNT,"Minto, AK",ENN,"Nenana, AK"
MNZ,"Manassas, VA",PKB,"Parkersburg, WV"
MNZ,"Manassas, VA",CLT,"Charlotte, NC"
MOB,"Mobile, AL",ATL,"Atlanta, GA"
MOB,"Mobile, AL",ATL,"Atlanta, GA"
MOB,"Mobile, AL",IAH,"Houston, TX"
MOB,"Mobile, AL",DFW,"Dallas/Fort Worth, TX"
MOB,"Mobile, AL",CLT,"Charlotte, NC"
MOB,"Mobile, AL",DFW,"Dallas/Fort Worth, TX"
MOB,"Mobile, AL",CLT,"Charlotte, NC"
MOB,"Mobile, AL",DFW,"Dallas/Fort Worth, TX"
MOP,"Mount Pleasant, MI",DSM,"Des Moines, IA"
MOT,"Minot, ND",FAR,"Fargo, ND"
MOT,"Minot, ND",XWA,"Williston, ND"
MOT,"Minot, ND",DEN,"Denver, CO"
MOT,"Minot, ND",MSP,"Minneapolis, MN"
MOT,"Minot, ND",AEX,"Alexandria, LA"
MOT,"Minot, ND",LAS,"Las Vegas, NV"
MOT,"Minot, ND",IFP,"Bullhead City, AZ"
MOU,"Mountain Village, AK",BET,"Bethel, AK"
MOU,"Mountain Village, AK",BET,"Bethel, AK"
MPB,"Miami, FL",FLL,"Fort Lauderdale, FL"
MPB,"Miami, FL",EYW,"Key West, FL"
MPV,"Montpelier/Barre, VT",HPN,"White Plains, NY"
MQT,"Marquette, MI",ATW,"Appleton, WI"
MQT,"Marquette, MI",MKE,"Milwaukee, WI"
MQT,"Marquette, MI",MSN,"Madison, WI"
MQT,"Marquette, MI",RHI,"Rhinelander, WI"
MQT,"Marquette, MI",IMT,"Iron Mountain/Kingsfd, MI"
MQT,"Marquette, MI",ORD,"Chicago, IL"
MQT,"Marquette, MI",DTW,"Detroit, MI"
MQT,"Marquette, MI",YIP,"Detroit, MI"
MQY,"Smyrna, TN",VNY,"Van Nuys, CA"
MQY,"Smyrna, TN",YIP,"Detroit, MI"
MQY,"Smyrna, TN",LRD,"Laredo, TX"
MQY,"Smyrna, TN",YIP,"Detroit, MI"
MQY,"Smyrna, TN",SAT,"San Antonio, TX"
MQY,"Smyrna, TN",AVL,"Asheville, NC"
MQY,"Smyrna, TN",TN8,"Nashville, TN"
MQY,"Smyrna, TN",ACK,"Nantucket, MA"
MQY,"Smyrna, TN",ABQ,"Albuquerque, NM"
MQY,"Smyrna, TN",CLT,"Charlotte, NC"
MQY,"Smyrna, TN",IND,"Indianapolis, IN"
MQY,"Smyrna, TN",PHL,"Philadelphia, PA"
MQY,"Smyrna, TN",DFW,"Dallas/Fort Worth, TX"
MQY,"Smyrna, TN",BNA,"Nashville, TN"
MQY,"Smyrna, TN",FRG,"East Farmingdale, NY"
MQY,"Smyrna, TN",MSL,"Muscle Shoals, AL"
MQY,"Smyrna, TN",MQY,"Smyrna, TN"
MQY,"Smyrna, TN",HPN,"White Plains, NY"
MQY,"Smyrna, TN",AUS,"Austin, TX"
MQY,"Smyrna, TN",FCM,"Minneapolis, MN"
MQY,"Smyrna, TN",DCA,"Washington, DC"
MQY,"Smyrna, TN",TUP,"Tupelo, MS"
MQY,"Smyrna, TN",CHS,"Charleston, SC"
MQY,"Smyrna, TN",STP,"Minneapolis/St. Paul, MN"
MQY,"Smyrna, TN",N8C,"Oak Island, NC"
MQY,"Smyrna, TN",DSI,"Destin, FL"
MRC,"Columbia, TN",IND,"Indianapolis, IN"
MRI,"Anchorage, AK",NCN,"Chenega, AK"
MRI,"Anchorage, AK",TEK,"Tatitlek, AK"
MRI,"Anchorage, AK",NIB,"Nikolai, AK"
MRI,"Anchorage, AK",MCG,"McGrath, AK"
MRI,"Anchorage, AK",TCT,"Takotna, AK"
MRI,"Anchorage, AK",TEK,"Tatitlek, AK"
MRI,"Anchorage, AK",NIB,"Nikolai, AK"
MRI,"Anchorage, AK",SKW,"Skwentna, AK"
MRI,"Anchorage, AK",SKW,"Skwentna, AK"
MRI,"Anchorage, AK",TYE,"Tyonek, AK"
MRI,"Anchorage, AK",BVU,"Beluga, AK"
MRI,"Anchorage, AK",TYE,"Tyonek, AK"
MRI,"Anchorage, AK",BVU,"Beluga, AK"
MRY,"Monterey, CA",PHX,"Phoenix, AZ"
MRY,"Monterey, CA",OAK,"Oakland, CA"
MRY,"Monterey, CA",LAS,"Las Vegas, NV"
MRY,"Monterey, CA",GEG,"Spokane, WA"
MRY,"Monterey, CA",PRC,"Prescott, AZ"
MRY,"Monterey, CA",LEX,"Lexington, KY"
MRY,"Monterey, CA",SJC,"San Jose, CA"
MRY,"Monterey, CA",VNY,"Van Nuys, CA"
MRY,"Monterey, CA",APC,"Napa, CA"
MRY,"Monterey, CA",DFW,"Dallas/Fort Worth, TX"
MRY,"Monterey, CA",BUR,"Burbank, CA"
MRY,"Monterey, CA",SNA,"Santa Ana, CA"
MRY,"Monterey, CA",DEN,"Denver, CO"
MRY,"Monterey, CA",SAN,"San Diego, CA"
MRY,"Monterey, CA",SEA,"Seattle, WA"
MRY,"Monterey, CA",LAX,"Los Angeles, CA"
MRY,"Monterey, CA",PHX,"Phoenix, AZ"
MRY,"Monterey, CA",SFO,"San Francisco, CA"
MRY,"Monterey, CA",APC,"Napa, CA"
MRY,"Monterey, CA",LAS,"Las Vegas, NV"
MRY,"Monterey, CA",AUS,"Austin, TX"
MSL,"Muscle Shoals, AL",CLT,"Charlotte, NC"
MSL,"Muscle Shoals, AL",BNA,"Nashville, TN"
MSN,"Madison, WI",DTW,"Detroit, MI"
MSN,"Madison, WI",MSP,"Minneapolis, MN"
MSN,"Madison, WI",ATL,"Atlanta, GA"
MSN,"Madison, WI",DTW,"Detroit, MI"
MSN,"Madison, WI",LGA,"New York, NY"
MSN,"Madison, WI",CWA,"Mosinee, WI"
MSN,"Madison, WI",ATW,"Appleton, WI"
MSN,"Madison, WI",MKE,"Milwaukee, WI"
MSN,"Madison, WI",MEM,"Memphis, TN"
MSN,"Madison, WI",IND,"Indianapolis, IN"
MSN,"Madison, WI",BMI,"Bloomington/Normal, IL"
MSN,"Madison, WI",CLT,"Charlotte, NC"
MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX"
MSN,"Madison, WI",DEN,"Denver, CO"
MSN,"Madison, WI",DTW,"Detroit, MI"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSN,"Madison, WI",MSP,"Minneapolis, MN"
MSN,"Madison, WI",CLT,"Charlotte, NC"
MSN,"Madison, WI",BTR,"Baton Rouge, LA"
MSN,"Madison, WI",RIV,"Riverside, CA"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSN,"Madison, WI",EWR,"Newark, NJ"
MSN,"Madison, WI",DCA,"Washington, DC"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSN,"Madison, WI",PHL,"Philadelphia, PA"
MSN,"Madison, WI",IFP,"Bullhead City, AZ"
MSN,"Madison, WI",RAP,"Rapid City, SD"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSN,"Madison, WI",DEN,"Denver, CO"
MSN,"Madison, WI",JAX,"Jacksonville, FL"
MSN,"Madison, WI",COS,"Colorado Springs, CO"
MSN,"Madison, WI",PHX,"Phoenix, AZ"
MSO,"Missoula, MT",MSP,"Minneapolis, MN"
MSO,"Missoula, MT",GTF,"Great Falls, MT"
MSO,"Missoula, MT",DFW,"Dallas/Fort Worth, TX"
MSO,"Missoula, MT",SAN,"San Diego, CA"
MSO,"Missoula, MT",SEA,"Seattle, WA"
MSO,"Missoula, MT",PDX,"Portland, OR"
MSO,"Missoula, MT",SFO,"San Francisco, CA"
MSO,"Missoula, MT",DEN,"Denver, CO"
MSO,"Missoula, MT",ORD,"Chicago, IL"
MSO,"Missoula, MT",DEN,"Denver, CO"
MSO,"Missoula, MT",SLC,"Salt Lake City, UT"
MSO,"Missoula, MT",LAX,"Los Angeles, CA"
MSO,"Missoula, MT",SFO,"San Francisco, CA"
MSO,"Missoula, MT",VNY,"Van Nuys, CA"
MSO,"Missoula, MT",LAS,"Las Vegas, NV"
MSO,"Missoula, MT",OAK,"Oakland, CA"
MSO,"Missoula, MT",AZA,"Phoenix, AZ"
MSO,"Missoula, MT",LAX,"Los Angeles, CA"
MSO,"Missoula, MT",DEN,"Denver, CO"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",BUF,"Buffalo, NY"
MSP,"Minneapolis, MN",MIA,"Miami, FL"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",STL,"St. Louis, MO"
MSP,"Minneapolis, MN",BOI,"Boise, ID"
MSP,"Minneapolis, MN",SAT,"San Antonio, TX"
MSP,"Minneapolis, MN",SMF,"Sacramento, CA"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",GSO,"Greensboro/High Point, NC"
MSP,"Minneapolis, MN",FCA,"Kalispell, MT"
MSP,"Minneapolis, MN",FAI,"Fairbanks, AK"
MSP,"Minneapolis, MN",AVL,"Asheville, NC"
MSP,"Minneapolis, MN",JAC,"Jackson, WY"
MSP,"Minneapolis, MN",TPA,"Tampa, FL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",SLC,"Salt Lake City, UT"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",SAN,"San Diego, CA"
MSP,"Minneapolis, MN",JAX,"Jacksonville, FL"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",GEG,"Spokane, WA"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",PDX,"Portland, OR"
MSP,"Minneapolis, MN",PSC,"Pasco/Kennewick/Richland, WA"
MSP,"Minneapolis, MN",FAR,"Fargo, ND"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",MSO,"Missoula, MT"
MSP,"Minneapolis, MN",ABQ,"Albuquerque, NM"
MSP,"Minneapolis, MN",MSN,"Madison, WI"
MSP,"Minneapolis, MN",BIL,"Billings, MT"
MSP,"Minneapolis, MN",AGS,"Augusta, GA"
MSP,"Minneapolis, MN",CLT,"Charlotte, NC"
MSP,"Minneapolis, MN",MYR,"Myrtle Beach, SC"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",HNL,"Honolulu, HI"
MSP,"Minneapolis, MN",RDU,"Raleigh/Durham, NC"
MSP,"Minneapolis, MN",PHL,"Philadelphia, PA"
MSP,"Minneapolis, MN",PVD,"Providence, RI"
MSP,"Minneapolis, MN",MSY,"New Orleans, LA"
MSP,"Minneapolis, MN",IAD,"Washington, DC"
MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX"
MSP,"Minneapolis, MN",BDL,"Hartford, CT"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",LGA,"New York, NY"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",LAX,"Los Angeles, CA"
MSP,"Minneapolis, MN",SJC,"San Jose, CA"
MSP,"Minneapolis, MN",FLL,"Fort Lauderdale, FL"
MSP,"Minneapolis, MN",BZN,"Bozeman, MT"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",ANC,"Anchorage, AK"
MSP,"Minneapolis, MN",SJU,"San Juan, PR"
MSP,"Minneapolis, MN",SFO,"San Francisco, CA"
MSP,"Minneapolis, MN",AUS,"Austin, TX"
MSP,"Minneapolis, MN",SNA,"Santa Ana, CA"
MSP,"Minneapolis, MN",TUS,"Tucson, AZ"
MSP,"Minneapolis, MN",MCI,"Kansas City, MO"
MSP,"Minneapolis, MN",DCA,"Washington, DC"
MSP,"Minneapolis, MN",JFK,"New York, NY"
MSP,"Minneapolis, MN",RSW,"Fort Myers, FL"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",BTV,"Burlington, VT"
MSP,"Minneapolis, MN",CHS,"Charleston, SC"
MSP,"Minneapolis, MN",RIC,"Richmond, VA"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI"
MSP,"Minneapolis, MN",TVC,"Traverse City, MI"
MSP,"Minneapolis, MN",PWM,"Portland, ME"
MSP,"Minneapolis, MN",SAV,"Savannah, GA"
MSP,"Minneapolis, MN",BIS,"Bismarck/Mandan, ND"
MSP,"Minneapolis, MN",PTK,"Pontiac, MI"
MSP,"Minneapolis, MN",MDW,"Chicago, IL"
MSP,"Minneapolis, MN",CLE,"Cleveland, OH"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",CVG,"Cincinnati, OH"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",CID,"Cedar Rapids/Iowa City, IA"
MSP,"Minneapolis, MN",CWA,"Mosinee, WI"
MSP,"Minneapolis, MN",DLH,"Duluth, MN"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",JFK,"New York, NY"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",TVC,"Traverse City, MI"
MSP,"Minneapolis, MN",DSM,"Des Moines, IA"
MSP,"Minneapolis, MN",XNA,"Fayetteville, AR"
MSP,"Minneapolis, MN",MLI,"Moline, IL"
MSP,"Minneapolis, MN",CVG,"Cincinnati, OH"
MSP,"Minneapolis, MN",FLL,"Fort Lauderdale, FL"
MSP,"Minneapolis, MN",AFW,"Dallas/Fort Worth, TX"
MSP,"Minneapolis, MN",DLH,"Duluth, MN"
MSP,"Minneapolis, MN",MEM,"Memphis, TN"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",MIA,"Miami, FL"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",CLT,"Charlotte, NC"
MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",MYR,"Myrtle Beach, SC"
MSP,"Minneapolis, MN",TEB,"Teterboro, NJ"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",BIL,"Billings, MT"
MSP,"Minneapolis, MN",ANC,"Anchorage, AK"
MSP,"Minneapolis, MN",PDX,"Portland, OR"
MSP,"Minneapolis, MN",IWD,"Ironwood, MI"
MSP,"Minneapolis, MN",TVF,"Thief River Falls, MN"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",CLE,"Cleveland, OH"
MSP,"Minneapolis, MN",RAP,"Rapid City, SD"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",STL,"St. Louis, MO"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",CMH,"Columbus, OH"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",GFK,"Grand Forks, ND"
MSP,"Minneapolis, MN",OMA,"Omaha, NE"
MSP,"Minneapolis, MN",BRD,"Brainerd, MN"
MSP,"Minneapolis, MN",HIB,"Hibbing, MN"
MSP,"Minneapolis, MN",INL,"International Falls, MN"
MSP,"Minneapolis, MN",RST,"Rochester, MN"
MSP,"Minneapolis, MN",LSE,"La Crosse, WI"
MSP,"Minneapolis, MN",GRB,"Green Bay, WI"
MSP,"Minneapolis, MN",PSC,"Pasco/Kennewick/Richland, WA"
MSP,"Minneapolis, MN",ATW,"Appleton, WI"
MSP,"Minneapolis, MN",FAR,"Fargo, ND"
MSP,"Minneapolis, MN",DLH,"Duluth, MN"
MSP,"Minneapolis, MN",ESC,"Escanaba, MI"
MSP,"Minneapolis, MN",ABR,"Aberdeen, SD"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",MOT,"Minot, ND"
MSP,"Minneapolis, MN",SBN,"South Bend, IN"
MSP,"Minneapolis, MN",MSN,"Madison, WI"
MSP,"Minneapolis, MN",MEM,"Memphis, TN"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",RHI,"Rhinelander, WI"
MSP,"Minneapolis, MN",PIT,"Pittsburgh, PA"
MSP,"Minneapolis, MN",IAD,"Washington, DC"
MSP,"Minneapolis, MN",IMT,"Iron Mountain/Kingsfd, MI"
MSP,"Minneapolis, MN",CIU,"Sault Ste. Marie, MI"
MSP,"Minneapolis, MN",BJI,"Bemidji, MN"
MSP,"Minneapolis, MN",MDW,"Chicago, IL"
MSP,"Minneapolis, MN",XWA,"Williston, ND"
MSP,"Minneapolis, MN",MCI,"Kansas City, MO"
MSP,"Minneapolis, MN",ICT,"Wichita, KS"
MSP,"Minneapolis, MN",SDF,"Louisville, KY"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI"
MSP,"Minneapolis, MN",TVC,"Traverse City, MI"
MSP,"Minneapolis, MN",OKC,"Oklahoma City, OK"
